level,target,dropped_block,cv_mae,cv_mae_std,cv_r2,cv_pearson,test_mae,test_rmse,test_r2,test_pearson,front_cv_mae,front_cv_r2,front_test_mae,front_test_r2,delta_cv_mae,delta_cv_r2,delta_test_mae,delta_test_r2,seconds
SCALED,MOTOR_ST_SCALED_FineMotor,DL,6.546734237670899,0.4238460915226701,0.4119812627273777,0.6573103994435594,5.350804328918457,6.6712799072265625,0.558967427355566,0.7533143157951153,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,0.11709661483764666,-0.018524452234717437,0.05318593978881836,0.009490213195664232,2.4335384368896484
SCALED,MOTOR_ST_SCALED_FineMotor,FC,6.445883655548096,0.3619323021734133,0.4316633949102733,0.6678559434651248,5.317249298095703,6.76457405090332,0.5465459608523325,0.7429490437395783,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,0.016246032714843928,0.0011576799481781697,0.019630908966064453,-0.0029312533075692704,2.399517059326172
SCALED,MOTOR_ST_SCALED_FineMotor,SEX,6.385008239746094,0.3399605356744492,0.44172599209664565,0.6735956046358844,5.305833339691162,6.778484344482422,0.5446791498819656,0.7457497773865608,6.429637622833252,0.4305057149620951,5.297618389129639,0.5494772141599018,-0.044629383087158025,0.011220277134550538,0.008214950561523438,-0.004798064277936165,2.576474189758301
SCALED,MOTOR_ST_SCALED_Balance,BEH,12.535391426086425,0.9674895756177196,0.37498433433520617,0.6250831772596758,11.21552848815918,14.011612892150879,0.45094095428682257,0.6754408976753983,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,0.266085624694826,-0.01582251480155522,0.24742889404296697,-0.025138795849388607,2.039867877960205
SCALED,MOTOR_ST_SCALED_Balance,EEG,12.07495346069336,0.8799585106724751,0.4095190979306854,0.6477030728388051,10.986442565917969,13.655794143676758,0.4784730781691722,0.6993478048412323,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,-0.1943523406982397,0.018712248793924025,0.018342971801756036,0.002393328032960995,2.048635721206665
SCALED,MOTOR_ST_SCALED_Balance,MRI,12.263854789733887,0.8788917645049643,0.38628197745121884,0.6320104939192154,10.919209480285645,13.617937088012695,0.4813606754624944,0.7033182448505677,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,-0.005451011657712002,-0.004524871685542553,-0.04889011383056818,0.0052809253262832145,1.698706865310669
SCALED,MOTOR_ST_SCALED_Balance,DTI,12.22480411529541,0.8651008291553294,0.39339410232287086,0.6380399466527753,11.008983612060547,13.737029075622559,0.4722497803412258,0.696698423751692,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,-0.044501686096189985,0.0025872531861094727,0.04088401794433416,-0.0038299697949853995,2.366253614425659
SCALED,MOTOR_ST_SCALED_Balance,DL,12.340638732910156,0.9248761458577153,0.37814465153226473,0.6261971488507083,11.142481803894043,13.922876358032227,0.45787332662988256,0.6847992952265305,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,0.07133293151855646,-0.012662197604496661,0.17438220977783025,-0.018206423506328617,2.3050901889801025
SCALED,MOTOR_ST_SCALED_Balance,FC,12.252682113647461,0.8509622266080625,0.39104471514850064,0.6347590159867814,11.009733200073242,13.730063438415527,0.4727848520703205,0.6944633097818405,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,-0.016623687744138138,0.0002378660117392517,0.041633605957029474,-0.0032948980658906724,2.4310600757598877
SCALED,MOTOR_ST_SCALED_Balance,SEX,12.193569946289063,0.895406751257092,0.4021452168513311,0.6429497583947413,10.96848201751709,13.686079025268555,0.4761573077320218,0.6971343076901056,12.2693058013916,0.3908068491367614,10.968099594116213,0.4760797501362112,-0.07573585510253622,0.011338367714569697,0.0003824234008771299,7.755759581062893e-05,2.36417818069458
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,BEH,7.91774549484253,0.20511957256608634,0.4999943985325178,0.7271444828692515,8.124662399291992,9.986883163452148,0.47212256801446006,0.6898115679660191,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,0.9678255081176763,-0.11115811614592952,0.988192081451416,-0.10719776067263953,2.094198703765869
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,EEG,6.9359620094299315,0.2611130460316707,0.6142598879791039,0.7938867806359369,7.136483192443848,8.914454460144043,0.5794063618893648,0.7614455390468821,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,-0.013957977294921875,0.0031073733006565796,1.2874603271484375e-05,8.603320226518996e-05,2.1585140228271484
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,MRI,6.941738128662109,0.2517806502043169,0.6124204479140926,0.792636953927057,7.150736331939697,8.928862571716309,0.5780456670127427,0.7605449907852526,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,-0.008181858062743963,0.0012679332356452244,0.014266014099121094,-0.0012746616743568584,2.0230298042297363
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,DTI,6.9894367218017575,0.27789626464446265,0.6043065285966494,0.7878122209987122,6.958983898162842,8.654629707336426,0.6035667268167866,0.7775314996146496,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,0.03951673507690412,-0.006845986081797983,-0.17748641967773438,0.024246398129686986,2.127850294113159
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,DL,6.948783874511719,0.2733140524927904,0.6091200228590381,0.7913966845944104,7.238475799560547,9.017062187194824,0.5696683529735245,0.7552701068508597,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,-0.001136112213134588,-0.0020324918194092323,0.1020054817199707,-0.009651975713575123,2.428884506225586
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,FC,6.968873310089111,0.26126014975993095,0.6066388200718046,0.789376444541831,7.197956085205078,9.057230949401855,0.5658257369391352,0.7530354637168876,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,0.018953323364257812,-0.004513694606642749,0.06148576736450195,-0.013494591747964413,2.5173609256744385
SCALED,MOTOR_ST_SCALED_ProcessingSpeed,SEX,6.957596778869629,0.2420752614812014,0.6100091427052211,0.7918350681951802,7.164737224578857,8.962482452392578,0.5748621079787306,0.7585803758490018,6.949919986724853,0.6111525146784473,7.136470317840576,0.5793203286870996,0.007676792144775568,-0.001143371973226226,0.02826690673828125,-0.004458220708368987,2.4637322425842285
