level,target,feature,category,n,pearson_r,p_raw,ci_lo,ci_hi,q_fdr
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_GeneralHealth,Q,425,-0.03971305814098594,0.41414754709641755,-0.134328454174832,0.05561989032725687,0.48474087898785234
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_Mental,Q,425,-0.20221833044146817,2.6688065442424086e-05,-0.29172958007362737,-0.1091959401138288,6.392722652487629e-05
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_Pain,Q,425,-4.6544929969029356e-05,0.9992366461762561,-0.09516896129645766,0.09507671374654825,0.9992366461762561
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_Physical,Q,425,0.08297491280591708,0.08754714872085441,-0.012244568965968289,0.17670306694516213,0.13068632345286962
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_PhysicalFunct,Q,424,0.12921021692711027,0.007723538576877019,0.03439844185161951,0.22171697327528586,0.01283103989384408
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_PhysicalLimit,Q,425,0.0595356580178949,0.2206389221603774,-0.03578986489706578,0.15378756588720863,0.2805655429940601
RAW,MEMORY_ST_RAW_AudImm,BASIC_Q_SF36_SocialFunc,Q,425,-0.06960662145087285,0.1520039383781609,-0.16364593012222112,0.025686289806665884,0.20875207537267432
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_RAW_SIMILARITY,ST,425,0.14708560904957863,0.002366830227975491,0.05270010911803396,0.23886641881186577,0.004276903752526571
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_RAW_VOCABULARY,ST,425,0.02065704999529928,0.6710939566639252,-0.0746123978999678,0.11555283135138383,0.7353476334610062
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_RAW_INFORMATION,ST,425,0.05821624476733297,0.23105723161357983,-0.03711210847379848,0.15249461392288682,0.2856911911587735
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_SCALED_SIMILARITY,ST,425,0.14708560902518622,0.0023668302319807236,0.05270010909317143,0.23886641878835652,0.004276903752526571
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_SCALED_VOCABULARY,ST,425,0.020657049989502956,0.6710939567508212,-0.07461239790573432,0.11555283134566245,0.7353476334610062
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_SCALED_INFORMATION,ST,425,0.058216244763862335,0.23105723164143435,-0.03711210847727611,0.15249461391948538,0.2856911911587735
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_SCALED_SUM,ST,425,0.08182577799517636,0.09203882419197983,-0.013401369291123703,0.17558197339549753,0.13542855559677033
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_NORM_SIMILARITY,ST,425,-0.19659503601289216,4.486806835019624e-05,-0.2863626972300192,-0.10340595981479443,0.00010503206909250484
RAW,MEMORY_ST_RAW_AudImm,LANGUAGE_ST_NORM_VOCABULARY,ST,425,-0.21760667933514993,5.9762238364319115e-06,-0.30638749060838044,-0.1250727684764823,1.501344036957285e-05
